id^c_inspect^c_state_stage^C_COUNTRY^c_contacts^c_okved_array^C_VIDS_CL^c_okved_in_period^c_addresses^C_OKATO_CODE^c_name^C_I_NAME^C_INN^ C_KIO^C_CRR^c_kpp^c_Resident^c_taxr^c_crt_dat
140183872158^140183872163^140183872203^5623^140183872161^140183872189^140183872193^140304083761^140183872162^45286596000^Адам Феодосьевич Федоров^Adam Feodos'evich Fedorov^4756306371^^860701001^^1^^05.09.16
140183872098^140183872103^140183872143^5623^140183872101^140183872129^140183872133^140355706926^140183872102^45286596000^Радим Измаилович Потапов^Radim Izmailovich Potapov^0196407645^^027501001^^0^^24.06.16
140183872035^140183872040^140183872080^5623^140183872038^140183872066^140183872070^140497182264^140183872039^45286555000^Иванов Терентий Глебович^Ivanov Terentij Glebovich^3190620500^^332401001^^0^^13.04.16
140183871979^140183871984^140183872024^5623^140183871982^140183872010^140183872014^140720315570^140183871983^46505000000^Фокин Модест Марсович^Fokin Modest Marsovich^398565007027^^614701001^^0^^05.08.16
140183871913^140183871918^140183871958^5623^140183871916^140183871944^140183871948^140252040717^140183871917^45286560000^Денисова Милица Рудольфовна^Denisova Militsa Rudol'fovna^7826304088^^771801001^^0^^06.06.16
140183871851^140183871856^140183871896^5623^140183871854^140183871882^140183871886^140381687741^140183871855^46505000000^Григорьев Фирс Валентинович^Grigor'ev Firs Valentinovich^4480830826^^860801001^^1^^04.06.16
140183871788^140183871793^140183871833^5623^140183871791^140183871819^140183871823^140676773794^140183871792^45286555000^Лаврентьева Фёкла Степановна^Lavrent'eva Fekla Stepanovna^798701688983^^302301001^^1^^11.02.16
140183871724^140183871729^140183871769^5623^140183871727^140183871755^140183871759^140135853104^140183871728^45286590000^Оксана Кузьминична Котова^Oksana Kuz'minichna Kotova^2896362649^^110801001^^0^^25.07.16
140183858202^140183858207^140183858247^5623^140183858205^140183858233^140183858237^140169789589^140183858206^45286590000^Олег Викентьевич Веселов^Oleg Vikent'evich Veselov^5937748571^^184101001^^1^^02.03.16
140183858143^140183858148^140183858188^5623^140183858146^140183858174^140183858178^140661967925^140183858147^45277598000^Чернов Кондратий Иосипович^Chernov Kondratij Iosipovich^3078189376^^780143001^^0^^26.02.16
140183858083^140183858088^140183858128^5623^140183858086^140183858114^140183858118^140133296473^140183858087^03420370000^Исакова Тамара Алексеевна^Isakova Tamara Alekseevna^6616828374^^0^^0^^09.08.16
140183858024^140183858029^140183858069^5623^140183858027^140183858055^140183858059^140612661075^140183858028^03420370000^Богданова Майя Владимировна^Bogdanova Majja Vladimirovna^734806075409^^593301001^^0^^01.12.16
140183857962^140183857967^140183858007^5623^140183857965^140183857993^140183857997^140132931913^140183857966^45263591000^Костин Савватий Богданович^Kostin Savvatij Bogdanovich^8980276429^^784201001^^0^^17.10.16
140183857892^140183857897^140183857937^5623^140183857895^140183857923^140183857927^140333344627^140183857896^87420000000^Бобылева Синклитикия Геннадьевна^Bobyleva Sinklitikija Gennad'evna^2092750175^^110201001^^0^^29.04.16
140183857829^140183857834^140183857874^5623^140183857832^140183857860^140183857864^140138897637^140183857833^45277598000^Макар Ефимович Пахомов^Makar Efimovich Pahomov^2923514407^^503401001^^0^^14.12.16
140183857768^140183857773^140183857813^5623^140183857771^140183857799^140183857803^140070109681^140183857772^45293594000^Октябрина Афанасьевна Пономарева^Oktjabrina Afanas'evna Ponomareva^885379516161^^890101001^^1^^26.08.16
140183857707^140183857712^140183857752^5623^140183857710^140183857738^140183857742^140528912651^140183857711^18401365000^Жданова Прасковья Альбертовна^Zhdanova Praskov'ja Al'bertovna^2246521794^^770501001^^0^^19.07.16
140183857644^140183857649^140183857689^5623^140183857647^140183857675^140183857679^140119557232^140183857648^71183000000^Ульяна Павловна Федотова^Ul'jana Pavlovna Fedotova^006251370074^^183701001^^0^^16.05.16
140183857581^140183857586^140183857626^5623^140183857584^140183857612^140183857616^140440987749^140183857585^87420000000^Виталий Демьянович Уваров^Vitalij Dem'janovich Uvarov^031935563471^^301543001^^0^^07.04.16
140183857522^140183857527^140183857567^5623^140183857525^140183857553^140183857557^140347390096^140183857526^45263591000^Блохина Глафира Тимофеевна^Blohina Glafira Timofeevna^894360804162^^110601001^^1^^05.03.16
140183857464^140183857469^140183857509^5623^140183857467^140183857495^140183857499^140597023167^140183857468^87425000000^Фёкла Аркадьевна Зыкова^Fekla Arkad'evna Zykova^112344273751^^0^^0^^27.02.16
140183857396^140183857401^140183857441^5623^140183857399^140183857427^140183857431^140549943324^140183857400^03420370000^Полина Викторовна Гришина^Polina Viktorovna Grishina^331571982844^^110501001^^1^^20.01.16
140183857340^140183857345^140183857385^5623^140183857343^140183857371^140183857375^140115643217^140183857344^46505000000^Эмилия Леоновна Рогова^Emilija Leonovna Rogova^816030055775^^110501001^^0^^13.08.16
140183845179^140183845184^140183845224^5623^140183845182^140183845210^140183845214^140647022594^140183845183^46505000000^Лев Тарасович Буров^Lev Tarasovich Burov^553981239543^^526001001^^0^^28.05.16
140183845120^140183845125^140183845165^5623^140183845123^140183845151^140183845155^140221191824^140183845124^45277598000^Гришин Карл Андреевич^Grishin Karl Andreevich^658849198473^^0^^1^^14.07.16
140183845062^140183845067^140183845107^5623^140183845065^140183845093^140183845097^140417040014^140183845066^46505000000^Анисимова Таисия Андреевна^Anisimova Taisija Andreevna^7504259849^^470501001^^0^^12.08.16
140183845001^140183845006^140183845046^5623^140183845004^140183845032^140183845036^140160875630^140183845005^03420370000^Дмитрий Игнатович Богданов^Dmitrij Ignatovich Bogdanov^5837448641^^507601001^^1^^09.05.16
140183844943^140183844948^140183844988^5623^140183844946^140183844974^140183844978^140043278215^140183844947^71183000000^Носов Спиридон Виленович^Nosov Spiridon Vilenovich^3489364114^^110101001^^0^^22.02.16
140183844887^140183844892^140183844932^5623^140183844890^140183844918^140183844922^140624174848^140183844891^45286590000^Лыткина Ирина Вадимовна^Lytkina Irina Vadimovna^355289758829^^332401001^^0^^02.05.16
140183844824^140183844829^140183844869^5623^140183844827^140183844855^140183844859^140735262433^140183844828^71183000000^Игнатьева Жанна Руслановна^Ignat'eva Zhanna Ruslanovna^722846884438^^470501001^^0^^04.06.16
140183844740^140183844745^140183844785^5623^140183844743^140183844771^140183844775^140711140340^140183844744^71183000000^Богданова Кира Феликсовна^Bogdanova Kira Feliksovna^712777458116^^110501001^^1^^03.09.16
140183844681^140183844686^140183844727^5623^140183844684^140183844713^140183844717^140476828034^140183844685^46472000000^Моисеев Ростислав Жоресович^Moiseev Rostislav Zhoresovich^748914691942^^860701001^^1^^06.01.16
140183844621^140183844626^140183844666^5623^140183844624^140183844652^140183844656^140350324873^140183844625^71183000000^Шарапов Ермил Федосеевич^Sharapov Ermil Fedoseevich^348148902285^^780601001^^0^^20.12.16
140183844565^140183844570^140183844610^5623^140183844568^140183844596^140183844600^140228381174^140183844569^46472000000^Демьян Бориславович Титов^Dem'jan Borislavovich Titov^014271740436^^772401001^^1^^04.10.16
140183844502^140183844507^140183844547^5623^140183844505^140183844533^140183844537^140577400643^140183844506^87425000000^Александра Эльдаровна Ермакова^Aleksandra El'darovna Ermakova^650897596333^^770401001^^1^^28.07.16
140183844444^140183844449^140183844489^5623^140183844447^140183844475^140183844479^140673647771^140183844448^45286560000^Антонов Рубен Иосипович^Antonov Ruben Iosipovich^972225498056^^860801001^^0^^30.04.16
140183844386^140183844391^140183844431^5623^140183844389^140183844417^140183844421^140590183207^140183844390^45286560000^Артем Адамович Михайлов^Artem Adamovich Mihajlov^6281276726^^774501001^^0^^23.05.16
140183844325^140183844330^140183844370^5623^140183844328^140183844356^140183844360^140332082209^140183844329^18401365000^Василиса Петровна Калашникова^Vasilisa Petrovna Kalashnikova^0054051498^^507601001^^0^^14.11.16
140183886750^140183886755^140183886795^5623^140183886753^140183886781^140183886785^140391644889^140183886754^03420370000^Надежда Болеславовна Рогова^Nadezhda Boleslavovna Rogova^3047927721^^470501001^^1^^13.11.16
140183886690^140183886695^140183886736^5623^140183886693^140183886721^140183886725^140703258954^140183886694^03420370000^Шашков Чеслав Измаилович^Shashkov Cheslav Izmailovich^679160161318^^772401001^^1^^21.10.16
140183886633^140183886638^140183886678^5623^140183886636^140183886664^140183886668^140279111199^140183886637^18401365000^Александров Галактион Георгиевич^Aleksandrov Galaktion Georgievich^795168456121^^890101001^^1^^26.04.16
140183886574^140183886579^140183886620^5623^140183886577^140183886606^140183886610^140150880546^140183886578^87425000000^Баранов Фома Федосеевич^Baranov Foma Fedoseevich^2583698246^^772701001^^0^^08.03.16
140183886514^140183886519^140183886559^5623^140183886517^140183886545^140183886549^140487825750^140183886518^71183000000^Щукин Гремислав Ефимович^Schukin Gremislav Efimovich^0141147422^^161501001^^1^^15.07.16
140183886458^140183886463^140183886503^5623^140183886461^140183886489^140183886493^140515308379^140183886462^45277598000^Ксения Львовна Мишина^Ksenija L'vovna Mishina^451190539077^^302501001^^0^^29.06.16
140183886397^140183886402^140183886442^5623^140183886400^140183886428^140183886432^140576545072^140183886401^71183000000^Казимир Эдгарович Белов^Kazimir Edgarovich Belov^342769983936^^771401001^^1^^31.01.16
140183886338^140183886343^140183886384^5623^140183886341^140183886370^140183886374^140400316091^140183886342^45263591000^Велимир Вилорович Ершов^Velimir Vilorovich Ershov^496760296515^^332801001^^0^^10.01.16
140183886280^140183886285^140183886325^5623^140183886283^140183886311^140183886315^140492020847^140183886284^45293594000^Волкова Олимпиада Вениаминовна^Volkova Olimpiada Veniaminovna^079638114933^^302501001^^1^^10.07.16
140183886210^140183886215^140183886255^5623^140183886213^140183886241^140183886245^140178133956^140183886214^45263591000^Корнилов Наркис Вилорович^Kornilov Narkis Vilorovich^2876506955^^593301001^^1^^28.09.16
140183886146^140183886151^140183886191^5623^140183886149^140183886177^140183886181^140241046666^140183886150^18401365000^Евгения Алексеевна Новикова^Evgenija Alekseevna Novikova^9465922676^^771801001^^1^^07.03.16
140183886085^140183886090^140183886131^5623^140183886088^140183886117^140183886121^140286003143^140183886089^45286555000^Натан Фролович Цветков^Natan Frolovich Tsvetkov^2883285934^^027601001^^1^^17.03.16
140183886029^140183886034^140183886074^5623^140183886032^140183886060^140183886064^140598770733^140183886033^87420000000^Жанна Дмитриевна Наумова^Zhanna Dmitrievna Naumova^0248117390^^110601001^^1^^23.07.16
140183885971^140183885976^140183886016^5623^140183885974^140183886002^140183886006^140697888043^140183885975^03420370000^Ермолай Устинович Павлов^Ermolaj Ustinovich Pavlov^1516834715^^780601001^^0^^06.07.16
140183885913^140183885918^140183885958^5623^140183885916^140183885944^140183885948^140721282122^140183885917^71183000000^Виноградова Ираида Болеславовна^Vinogradova Iraida Boleslavovna^3662386463^^500901001^^1^^31.01.16
140183871661^140183871666^140183871706^5623^140183871664^140183871692^140183871696^140361804795^140183871665^45293594000^Ирина Ильинична Некрасова^Irina Il'inichna Nekrasova^6942961458^^081601001^^0^^10.03.16
140183871595^140183871600^140183871640^5623^140183871598^140183871626^140183871630^140328915582^140183871599^46505000000^Шарова Антонина Даниловна^Sharova Antonina Danilovna^559503578006^^784201001^^0^^11.12.16
140183871533^140183871538^140183871579^5623^140183871536^140183871565^140183871569^140387096165^140183871537^46472000000^Зимина Лариса Кузьминична^Zimina Larisa Kuz'minichna^179780052964^^862101001^^1^^02.06.16
140183871468^140183871473^140183871513^5623^140183871471^140183871499^140183871503^140525732517^140183871472^03420370000^Рыбаков Антонин Бенедиктович^Rybakov Antonin Benediktovich^7273992724^^332801001^^0^^25.02.16
140183871402^140183871407^140183871447^5623^140183871405^140183871433^140183871437^140292421578^140183871406^45277598000^Лев Аверьянович Сергеев^Lev Aver'janovich Sergeev^957561645419^^784201001^^0^^24.02.16
140183871341^140183871346^140183871386^5623^140183871344^140183871372^140183871376^140048351387^140183871345^45263591000^Логинов Сигизмунд Давыдович^Loginov Sigizmund Davydovich^3413051004^^784201001^^1^^23.01.16
140183871275^140183871280^140183871320^5623^140183871278^140183871306^140183871310^140143521102^140183871279^45293594000^Евстафий Андреевич Тимофеев^Evstafij Andreevich Timofeev^707507047800^^772701001^^0^^15.09.16
140183871214^140183871219^140183871259^5623^140183871217^140183871245^140183871249^140656913030^140183871218^45286590000^Богдан Викторович Рыбаков^Bogdan Viktorovich Rybakov^6490118328^^784201001^^1^^01.06.16
140183871139^140183871144^140183871184^5623^140183871142^140183871170^140183871174^140134646704^140183871143^87425000000^Копылов Евдоким Бориславович^Kopylov Evdokim Borislavovich^9606121177^^774501001^^0^^26.03.16
140183871068^140183871073^140183871113^5623^140183871071^140183871099^140183871103^140472548791^140183871072^45286590000^Эрнест Юлианович Харитонов^Ernest Julianovich Haritonov^3397345812^^860801001^^0^^14.07.16
140183871004^140183871009^140183871049^5623^140183871007^140183871035^140183871039^140123277723^140183871008^03420370000^Маргарита Юрьевна Калинина^Margarita Jur'evna Kalinina^028940627418^^503401001^^0^^29.06.16
140183870943^140183870948^140183870988^5623^140183870946^140183870974^140183870978^140357065696^140183870947^45277598000^Ефремов Анисим Теймуразович^Efremov Anisim Tejmurazovich^116690546735^^784201001^^0^^28.06.16
140183870882^140183870887^140183870927^5623^140183870885^140183870913^140183870917^140473860123^140183870886^46472000000^Носов Илья Антонович^Nosov Il'ja Antonovich^7665322297^^874230000^^0^^01.12.16
140183870824^140183870829^140183870869^5623^140183870827^140183870855^140183870859^140583674537^140183870828^87420000000^Марина Максимовна Веселова^Marina Maksimovna Veselova^701540942417^^184101001^^0^^20.05.16
140183870765^140183870770^140183870810^5623^140183870768^140183870796^140183870800^140610884513^140183870769^45263591000^Котов Евдоким Григорьевич^Kotov Evdokim Grigor'evich^307094203204^^027501001^^1^^23.03.16
140183857271^140183857276^140183857316^5623^140183857274^140183857302^140183857306^140458615620^140183857275^03420370000^Дементьева Зинаида Олеговна^Dement'eva Zinaida Olegovna^7219660894^^027601001^^1^^02.02.16
140183857194^140183857199^140183857239^5623^140183857197^140183857225^140183857229^140259748942^140183857198^45286596000^Лихачев Иннокентий Харламович^Lihachev Innokentij Harlamovich^6541142928^^507601001^^1^^30.09.16
140183857125^140183857130^140183857170^5623^140183857128^140183857156^140183857160^140737363312^140183857129^45293594000^Логинова Иванна Николаевна^Loginova Ivanna Nikolaevna^9435678605^^272401001^^0^^22.03.16
140183857057^140183857062^140183857102^5623^140183857060^140183857088^140183857092^140056347086^140183857061^45263591000^Надежда Львовна Наумова^Nadezhda L'vovna Naumova^419641312637^^772401001^^0^^05.08.16
140183856987^140183856992^140183857032^5623^140183856990^140183857018^140183857022^140392858162^140183856991^45286555000^Панфил Венедиктович Меркушев^Panfil Venediktovich Merkushev^1839355532^^775001001^^1^^08.06.16
140183856912^140183856917^140183856957^5623^140183856915^140183856943^140183856947^140345386728^140183856916^46472000000^Виктория Рудольфовна Мухина^Viktorija Rudol'fovna Muhina^755303737394^^161501001^^0^^30.08.16
140183856845^140183856850^140183856890^5623^140183856848^140183856876^140183856880^140412451358^140183856849^87420000000^Уваров Сила Ефимович^Uvarov Sila Efimovich^0699945786^^890101001^^0^^29.11.16
140183856784^140183856789^140183856829^5623^140183856787^140183856815^140183856819^140487266288^140183856788^71183000000^Таисия Вениаминовна Рожкова^Taisija Veniaminovna Rozhkova^227218289158^^301543001^^0^^05.10.16
140183856712^140183856717^140183856757^5623^140183856715^140183856743^140183856747^140475290540^140183856716^45263591000^Марина Леонидовна Родионова^Marina Leonidovna Rodionova^204777857993^^301543001^^0^^05.03.16
140183856649^140183856654^140183856694^5623^140183856652^140183856680^140183856684^140289808989^140183856653^45286596000^Наина Дмитриевна Никифорова^Naina Dmitrievna Nikiforova^4174832017^^110201001^^1^^10.01.16
140183856589^140183856594^140183856634^5623^140183856592^140183856620^140183856624^140730940246^140183856593^45263591000^Мельников Исидор Валентинович^Mel'nikov Isidor Valentinovich^5726477385^^890101001^^0^^04.10.16
140183856526^140183856531^140183856571^5623^140183856529^140183856557^140183856561^140630366774^140183856530^45277598000^Эмилия Максимовна Иванова^Emilija Maksimovna Ivanova^7926637649^^027601001^^1^^20.01.16
140183856470^140183856475^140183856515^5623^140183856473^140183856501^140183856505^140147491336^140183856474^45263591000^Тимур Арсеньевич Карпов^Timur Arsen'evich Karpov^299436389492^^874230000^^0^^23.02.16
140183856407^140183856412^140183856452^5623^140183856410^140183856438^140183856442^140330837588^140183856411^46505000000^г-н Григорьев Мстислав Устинович^g-n Grigor'ev Mstislav Ustinovich^205121737916^^507601001^^0^^24.12.16
140183856349^140183856354^140183856394^5623^140183856352^140183856380^140183856384^140506660511^140183856353^45286590000^Мамонтов Тимур Бенедиктович^Mamontov Timur Benediktovich^908576924143^^110201001^^0^^17.10.16
140183843427^140183843432^140183843473^5623^140183843430^140183843459^140183843463^140466264002^140183843431^45286555000^Василиса Вениаминовна Кузьмина^Vasilisa Veniaminovna Kuz'mina^068908807504^^507601001^^0^^14.12.16
140183843371^140183843376^140183843416^5623^140183843374^140183843402^140183843406^140409203953^140183843375^46505000000^Савельева Акулина Леоновна^Savel'eva Akulina Leonovna^190718824243^^771801001^^1^^23.06.16
140183843310^140183843315^140183843355^5623^140183843313^140183843341^140183843345^140038726148^140183843314^45286590000^Бобылев Платон Зиновьевич^Bobylev Platon Zinov'evich^421360591874^^183701001^^0^^19.07.16
140183843250^140183843255^140183843295^5623^140183843253^140183843281^140183843285^140732198930^140183843254^46472000000^Вячеслав Эдгарович Медведев^Vjacheslav Edgarovich Medvedev^020342097402^^302591001^^1^^30.12.16
140183843194^140183843199^140183843239^5623^140183843197^140183843225^140183843229^140368051008^140183843198^45286555000^Мясников Нифонт Филиппович^Mjasnikov Nifont Filippovich^645665321001^^301543001^^1^^03.02.16
140183843133^140183843138^140183843178^5623^140183843136^140183843164^140183843168^140593116097^140183843137^03420370000^Денисова Алевтина Михайловна^Denisova Alevtina Mihajlovna^931562125844^^470501001^^0^^30.05.16
140183843075^140183843080^140183843120^5623^140183843078^140183843106^140183843110^140056038073^140183843079^46472000000^Ия Феликсовна Миронова^Ija Feliksovna Mironova^5332046430^^110601001^^1^^08.02.16
140183843014^140183843019^140183843059^5623^140183843017^140183843045^140183843049^140631539594^140183843018^45286596000^Овчинников Любим Бенедиктович^Ovchinnikov Ljubim Benediktovich^9842390884^^780143001^^1^^09.04.16
140183842954^140183842959^140183842999^5623^140183842957^140183842985^140183842989^140119877032^140183842958^45286555000^Волкова Елизавета Вениаминовна^Volkova Elizaveta Veniaminovna^517672832607^^110801001^^1^^19.11.16
140183842894^140183842900^140183842942^5623^140183842897^140183842928^140183842932^140051551867^140183842898^46505000000^Гришин Панкрат Васильевич^Grishin Pankrat Vasil'evich^317873208795^^874230000^^0^^23.12.16
140183842832^140183842837^140183842877^5623^140183842835^140183842863^140183842867^140413296755^140183842836^45293594000^Ярослав Эдгардович Авдеев^Jaroslav Edgardovich Avdeev^5952829918^^110201001^^0^^14.12.16
140183842771^140183842776^140183842816^5623^140183842774^140183842802^140183842806^140196330663^140183842775^45286590000^Наина Робертовна Богданова^Naina Robertovna Bogdanova^189342243440^^890101001^^0^^10.08.16
140183842713^140183842718^140183842758^5623^140183842716^140183842744^140183842748^140459142242^140183842717^03420370000^Евгения Вячеславовна Белова^Evgenija Vjacheslavovna Belova^746616508157^^772401001^^0^^24.05.16
140183842654^140183842660^140183842700^5623^140183842658^140183842686^140183842690^140506796662^140183842659^03420370000^Павлова Ольга Филипповна^Pavlova Ol'ga Filippovna^6992082829^^780601001^^0^^17.01.16
140183842594^140183842599^140183842639^5623^140183842597^140183842625^140183842629^140521854335^140183842598^46472000000^Нина Васильевна Горбунова^Nina Vasil'evna Gorbunova^0830344332^^770901001^^0^^13.06.16
140183885857^140183885862^140183885902^5623^140183885860^140183885888^140183885892^140571277415^140183885861^45286590000^Олег Арсеньевич Моисеев^Oleg Arsen'evich Moiseev^997682918841^^183701001^^1^^21.08.16
140183885799^140183885804^140183885844^5623^140183885802^140183885830^140183885834^140515003534^140183885803^46472000000^Федосеева Анжела Сергеевна^Fedoseeva Anzhela Sergeevna^6931416375^^614701001^^1^^26.02.16
140183885741^140183885746^140183885786^5623^140183885744^140183885772^140183885776^140501777622^140183885745^45286560000^Марина Алексеевна Калинина^Marina Alekseevna Kalinina^1574832897^^500901001^^1^^04.12.16
140183885682^140183885687^140183885727^5623^140183885685^140183885713^140183885717^140330103350^140183885686^87425000000^Степанов Ипат Артёмович^Stepanov Ipat Artemovich^3229451419^^027501001^^0^^03.12.16
140183885624^140183885629^140183885669^5623^140183885627^140183885655^140183885659^140253701122^140183885628^45286590000^тов. Цветков Натан Феликсович^tov. Tsvetkov Natan Feliksovich^946140960702^^110501001^^1^^13.02.16
140183885568^140183885573^140183885613^5623^140183885571^140183885599^140183885603^140396221140^140183885572^45277598000^Лукьян Валерьянович Тимофеев^Luk'jan Valer'janovich Timofeev^920111173084^^184101001^^0^^21.07.16
140183885510^140183885515^140183885555^5623^140183885513^140183885541^140183885545^140380147126^140183885514^46472000000^Фаина Олеговна Тихонова^Faina Olegovna Tihonova^442470109793^^027601001^^0^^13.05.16
140183885449^140183885454^140183885494^5623^140183885452^140183885480^140183885484^140167476591^140183885453^18401365000^Елисеева Анжела Артемовна^Eliseeva Anzhela Artemovna^6113324229^^890101001^^0^^07.09.16
140183885393^140183885398^140183885438^5623^140183885396^140183885424^140183885428^140500565573^140183885397^71183000000^Исаков Парамон Артёмович^Isakov Paramon Artemovich^084118775560^^183701001^^0^^27.11.16
140183885332^140183885337^140183885377^5623^140183885335^140183885363^140183885367^140309789420^140183885336^45286560000^Соловьев Наум Устинович^Solov'ev Naum Ustinovich^063918968955^^500901001^^0^^30.09.16
140183885274^140183885279^140183885319^5623^140183885277^140183885305^140183885309^140381084583^140183885278^46472000000^Регина Леонидовна Ширяева^Regina Leonidovna Shirjaeva^680963273031^^402901001^^0^^01.03.16
140183885213^140183885218^140183885260^5623^140183885216^140183885246^140183885250^140562889504^140183885217^45286560000^Емельянов Лев Александрович^Emel'janov Lev Aleksandrovich^6872710858^^860801001^^1^^05.03.16
140183885157^140183885162^140183885202^5623^140183885160^140183885188^140183885192^140113573762^140183885161^18401365000^Ия Николаевна Тарасова^Ija Nikolaevna Tarasova^578808512032^^775001001^^1^^08.12.16
140183885096^140183885101^140183885141^5623^140183885099^140183885127^140183885131^140368707106^140183885100^45286555000^Журавлев Рюрик Димитриевич^Zhuravlev Rjurik Dimitrievich^578256833240^^110601001^^0^^02.12.16
140183885038^140183885043^140183885083^5623^140183885041^140183885069^140183885073^140255896574^140183885042^46472000000^Аверьян Игнатьевич Зыков^Aver'jan Ignat'evich Zykov^2050172160^^110501001^^1^^16.01.16
140183870704^140183870709^140183870750^5623^140183870707^140183870735^140183870740^140308441718^140183870708^45293594000^Агата Павловна Ефимова^Agata Pavlovna Efimova^824217842268^^780143001^^1^^02.02.16
140183870648^140183870653^140183870693^5623^140183870651^140183870679^140183870683^140534344432^140183870652^87420000000^Эмилия Наумовна Дьячкова^Emilija Naumovna D'jachkova^664950994595^^027601001^^0^^14.01.16
140183870587^140183870592^140183870632^5623^140183870590^140183870618^140183870622^140134735234^140183870591^03420370000^Венедикт Тарасович Мясников^Venedikt Tarasovich Mjasnikov^0960076311^^272401001^^0^^28.01.16
140183870529^140183870534^140183870574^5623^140183870532^140183870560^140183870564^140076869007^140183870533^46472000000^Анастасия Андреевна Кондратьева^Anastasija Andreevna Kondrat'eva^0215225392^^166001001^^1^^05.01.16
140183870470^140183870475^140183870515^5623^140183870473^140183870501^140183870505^140229099022^140183870474^46505000000^Гущин Эммануил Изотович^Guschin Emmanuil Izotovich^640643065372^^784201001^^0^^17.02.16
140183870401^140183870406^140183870446^5623^140183870404^140183870432^140183870436^140589326431^140183870405^45286555000^Капитон Ярославович Лихачев^Kapiton Jaroslavovich Lihachev^289241695309^^183701001^^0^^24.08.16
140183870343^140183870348^140183870388^5623^140183870346^140183870374^140183870378^140149517552^140183870347^45293594000^Эмиль Венедиктович Уваров^Emil' Venediktovich Uvarov^9753403680^^874230000^^0^^26.03.16
140183870270^140183870275^140183870316^5623^140183870273^140183870301^140183870305^140464309404^140183870274^45286590000^Тетерина Регина Эльдаровна^Teterina Regina El'darovna^785338534396^^780143001^^0^^16.12.16
140183870214^140183870219^140183870259^5623^140183870217^140183870245^140183870249^140453004139^140183870218^87420000000^Богданов Галактион Ермолаевич^Bogdanov Galaktion Ermolaevich^615481375171^^402901001^^0^^17.02.16
140183870145^140183870151^140183870191^5623^140183870148^140183870177^140183870181^140393009870^140183870150^46472000000^Александра Феликсовна Борисова^Aleksandra Feliksovna Borisova^6856585010^^110201001^^1^^01.10.16
140183870075^140183870080^140183870120^5623^140183870078^140183870106^140183870110^140533407760^140183870079^45293594000^Зиновьева Антонина Борисовна^Zinov'eva Antonina Borisovna^289196506555^^770901001^^0^^16.04.16
140183870019^140183870024^140183870064^5623^140183870022^140183870050^140183870054^140186024980^140183870023^03420370000^Лора Борисовна Мельникова^Lora Borisovna Mel'nikova^857005081454^^770501001^^1^^04.08.16
140183869954^140183869959^140183869999^5623^140183869957^140183869985^140183869989^140207657642^140183869958^45286555000^Максим Артёмович Никифоров^Maksim Artemovich Nikiforov^783053867946^^183701001^^1^^28.01.16
140183869895^140183869900^140183869940^5623^140183869898^140183869926^140183869930^140666326082^140183869899^45286590000^Попов Ратмир Дорофеевич^Popov Ratmir Dorofeevich^7002484465^^272401001^^1^^19.09.16
140183869832^140183869837^140183869877^5623^140183869835^140183869863^140183869867^140617669240^140183869836^71183000000^Колобов Варфоломей Бенедиктович^Kolobov Varfolomej Benediktovich^675737478706^^110801001^^1^^16.08.16
140183856290^140183856295^140183856335^5623^140183856293^140183856321^140183856325^140048248860^140183856294^45263591000^Буров Яков Елисеевич^Burov Jakov Eliseevich^995009665864^^471201001^^1^^23.02.16
140183856230^140183856235^140183856275^5623^140183856233^140183856261^140183856265^140470716916^140183856234^87425000000^Родионов Виктор Филатович^Rodionov Viktor Filatovich^821293713760^^780143001^^1^^11.06.16
140183856169^140183856174^140183856214^5623^140183856172^140183856200^140183856204^140243250546^140183856173^45277598000^Чернов Софон Трофимович^Chernov Sofon Trofimovich^382293123579^^301543001^^1^^27.07.16
140183856111^140183856116^140183856156^5623^140183856114^140183856142^140183856146^140638757967^140183856115^45286590000^Октябрина Архиповна Тихонова^Oktjabrina Arhipovna Tihonova^1143859160^^110501001^^0^^25.08.16
140183856053^140183856058^140183856098^5623^140183856056^140183856084^140183856088^140131393398^140183856057^45286590000^Меркушев Нифонт Ааронович^Merkushev Nifont Aaronovich^2667232124^^183701001^^0^^12.05.16
140183855994^140183855999^140183856039^5623^140183855997^140183856025^140183856029^140424147229^140183855998^87425000000^Флорентин Афанасьевич Лукин^Florentin Afanas'evich Lukin^298838594598^^027601001^^0^^13.12.16
140183855934^140183855939^140183855979^5623^140183855937^140183855965^140183855969^140207067973^140183855938^45263591000^Евлампий Игнатьевич Егоров^Evlampij Ignat'evich Egorov^438260920597^^507601001^^1^^15.02.16
140183855878^140183855883^140183855923^5623^140183855881^140183855909^140183855913^140146099925^140183855882^45286590000^Емельян Витальевич Кириллов^Emel'jan Vital'evich Kirillov^7122734792^^110201001^^1^^04.12.16
140183855820^140183855825^140183855865^5623^140183855823^140183855851^140183855855^140627471364^140183855824^45277598000^Алексей Теймуразович Петухов^Aleksej Tejmurazovich Petuhov^654363600157^^272401001^^0^^30.06.16
140183855759^140183855764^140183855804^5623^140183855762^140183855790^140183855794^140245604991^140183855763^03420370000^Князев Ипат Ярославович^Knjazev Ipat Jaroslavovich^831202652452^^027601001^^1^^17.08.16
140183855701^140183855706^140183855746^5623^140183855704^140183855732^140183855736^140639481901^140183855705^45286555000^Фортунат Феликсович Абрамов^Fortunat Feliksovich Abramov^036751434908^^774501001^^1^^28.01.16
